CMDLINE /data/users2/jwardell1/miniconda3/envs/ica-torch/bin/python /data/users2/jwardell1/ica-torch-gica/standalone_gica_script/gica_script.py /data/users2/jwardell1/ica-torch-gica/standalone_gica_script/input_data/sub_level_pca_files.txt /data/users2/jwardell1/nshor_docker/examples/fbirn-project/FBIRN/group_mean_masks/groupmeanmaski_3mm.nii /data/users2/jwardell1/ica-torch-gica/standalone_gica_script/output_data
MEM 1.296875 1696353606.6942
MEM 13.902344 1696353606.7945
MEM 21.847656 1696353606.8949
MEM 26.789062 1696353606.9954
MEM 30.191406 1696353607.0957
MEM 34.148438 1696353607.1962
MEM 37.125000 1696353607.2966
MEM 41.386719 1696353607.3971
MEM 44.941406 1696353607.4975
MEM 47.449219 1696353607.5980
MEM 59.019531 1696353607.6982
MEM 70.949219 1696353607.7985
MEM 75.757812 1696353607.8986
MEM 79.730469 1696353607.9989
MEM 152.664062 1696353608.0994
MEM 179.457031 1696353608.1999
MEM 202.242188 1696353608.3004
MEM 267.257812 1696353608.4009
MEM 275.179688 1696353608.5013
MEM 278.750000 1696353608.6018
MEM 281.328125 1696353608.7023
MEM 282.726562 1696353608.8027
MEM 286.011719 1696353608.9032
MEM 288.847656 1696353609.0036
MEM 290.910156 1696353609.1040
MEM 292.457031 1696353609.2044
MEM 296.917969 1696353609.3049
MEM 301.984375 1696353609.4053
MEM 306.734375 1696353609.5057
MEM 312.292969 1696353609.6062
MEM 315.902344 1696353609.7067
MEM 320.128906 1696353609.8071
MEM 322.031250 1696353609.9076
MEM 326.964844 1696353610.0080
MEM 332.894531 1696353610.1084
MEM 338.539062 1696353610.2089
MEM 342.113281 1696353610.3093
MEM 346.046875 1696353610.4097
MEM 350.535156 1696353610.5101
MEM 355.367188 1696353610.6106
MEM 360.828125 1696353610.7110
MEM 363.410156 1696353610.8115
MEM 368.214844 1696353610.9119
MEM 373.835938 1696353611.0124
MEM 374.339844 1696353611.1130
MEM 371.640625 1696353611.2135
MEM 0.000000 1696353611.3140
