CMDLINE /data/users2/jwardell1/miniconda3/envs/ica-torch/bin/python gica_script.py /data/users2/jwardell1/ica-torch-gica/standalone_gica_script/input_data/sub_level_pca_files.txt /data/users2/jwardell1/nshor_docker/examples/fbirn-project/FBIRN/group_mean_masks/groupmeanmask.nii /data/users2/jwardell1/ica-torch-gica/standalone_gica_script/output_data
MEM 0.597656 1696350658.2002
MEM 16.371094 1696350658.3006
MEM 23.214844 1696350658.4010
MEM 27.832031 1696350658.5015
MEM 32.261719 1696350658.6019
MEM 35.582031 1696350658.7023
MEM 39.882812 1696350658.8028
MEM 44.699219 1696350658.9033
MEM 47.625000 1696350659.0036
MEM 56.949219 1696350659.1038
MEM 65.082031 1696350659.2041
MEM 73.898438 1696350659.3043
MEM 77.105469 1696350659.4045
MEM 84.910156 1696350659.5049
MEM 152.875000 1696350659.6053
MEM 178.816406 1696350659.7058
MEM 198.082031 1696350659.8063
MEM 260.828125 1696350659.9068
MEM 271.617188 1696350660.0073
MEM 277.656250 1696350660.1077
MEM 280.546875 1696350660.2081
MEM 282.351562 1696350660.3086
MEM 283.445312 1696350660.4090
MEM 286.441406 1696350660.5095
MEM 289.078125 1696350660.6099
MEM 290.882812 1696350660.7103
MEM 292.171875 1696350660.8107
MEM 294.550781 1696350660.9112
MEM 298.320312 1696350661.0116
MEM 303.039062 1696350661.1120
MEM 307.894531 1696350661.2125
MEM 312.800781 1696350661.3129
MEM 316.925781 1696350661.4133
MEM 319.539062 1696350661.5138
MEM 322.304688 1696350661.6143
MEM 326.675781 1696350661.7147
MEM 329.769531 1696350661.8151
MEM 337.503906 1696350661.9156
MEM 341.132812 1696350662.0160
MEM 345.777344 1696350662.1164
MEM 347.199219 1696350662.2168
MEM 351.953125 1696350662.3173
MEM 356.136719 1696350662.4177
MEM 361.695312 1696350662.5181
MEM 362.441406 1696350662.6186
MEM 367.160156 1696350662.7191
MEM 373.281250 1696350662.8195
MEM 374.937500 1696350662.9199
MEM 375.164062 1696350663.0203
MEM 518.347656 1696350663.1209
MEM 542.378906 1696350663.2213
MEM 558.363281 1696350663.3224
MEM 574.089844 1696350663.4229
MEM 589.816406 1696350663.5233
MEM 461.585938 1696350663.6238
MEM 581.808594 1696350663.7243
MEM 622.488281 1696350663.8248
MEM 660.078125 1696350663.9252
MEM 675.804688 1696350664.0256
MEM 691.531250 1696350664.1261
MEM 664.859375 1696350664.2265
MEM 590.656250 1696350664.3271
MEM 639.335938 1696350664.4276
MEM 708.894531 1696350664.5280
MEM 724.621094 1696350664.6285
MEM 740.347656 1696350664.7289
MEM 683.769531 1696350664.8293
MEM 592.871094 1696350664.9298
MEM 743.433594 1696350665.0304
MEM 757.960938 1696350665.1309
MEM 773.945312 1696350665.2313
MEM 789.671875 1696350665.3317
MEM 805.398438 1696350665.4322
MEM 598.843750 1696350665.5327
MEM 759.039062 1696350665.6332
MEM 800.765625 1696350665.7337
MEM 822.230469 1696350665.8341
MEM 837.957031 1696350665.9345
MEM 853.941406 1696350666.0349
MEM 701.605469 1696350666.1354
MEM 780.917969 1696350666.2360
MEM 822.148438 1696350666.3364
MEM 871.351562 1696350666.4369
MEM 887.078125 1696350666.5373
MEM 902.804688 1696350666.6377
MEM 861.492188 1696350666.7382
MEM 761.871094 1696350666.8387
MEM 910.113281 1696350666.9392
MEM 917.851562 1696350667.0397
MEM 933.578125 1696350667.1401
MEM 949.562500 1696350667.2406
MEM 965.289062 1696350667.3410
MEM 760.812500 1696350667.4415
MEM 925.730469 1696350667.5421
MEM 966.960938 1696350667.6425
MEM 982.683594 1696350667.7430
MEM 998.410156 1696350667.8434
MEM 1014.136719 1696350667.9438
MEM 866.699219 1696350668.0443
MEM 939.039062 1696350668.1449
MEM 980.675781 1696350668.2453
MEM 1030.882812 1696350668.3458
MEM 1046.609375 1696350668.4463
MEM 1062.593750 1696350668.5467
MEM 1024.605469 1696350668.6471
MEM 944.480469 1696350668.7477
MEM 998.851562 1696350668.8482
MEM 1079.500000 1696350668.9486
MEM 1094.968750 1696350669.0491
MEM 1110.695312 1696350669.1495
MEM 1126.164062 1696350669.2499
MEM 938.878906 1696350669.3504
MEM 1096.886719 1696350669.4510
MEM 1127.058594 1696350669.5515
MEM 1143.042969 1696350669.6519
MEM 1158.769531 1696350669.7523
MEM 1174.496094 1696350669.8528
MEM 1032.089844 1696350669.9532
MEM 1105.101562 1696350670.0538
MEM 1143.734375 1696350670.1542
MEM 1192.250000 1696350670.2547
MEM 1209.523438 1696350670.3551
MEM 1226.539062 1696350670.4555
MEM 1082.277344 1696350670.5560
MEM 1154.878906 1696350670.6566
MEM 1191.492188 1696350670.7570
MEM 1242.035156 1696350670.8575
MEM 1259.308594 1696350670.9579
MEM 1275.761719 1696350671.0584
MEM 1248.542969 1696350671.1588
MEM 1176.839844 1696350671.2593
MEM 1227.324219 1696350671.3599
MEM 1294.929688 1696350671.4603
MEM 1311.945312 1696350671.5607
MEM 1329.218750 1696350671.6612
MEM 1304.582031 1696350671.7616
MEM 1234.457031 1696350671.8621
MEM 1284.925781 1696350671.9627
MEM 1349.066406 1696350672.0631
MEM 1366.339844 1696350672.1636
MEM 1383.355469 1696350672.2640
MEM 1325.101562 1696350672.3644
MEM 1297.468750 1696350672.4650
MEM 1345.300781 1696350672.5655
MEM 1403.207031 1696350672.6659
MEM 1420.480469 1696350672.7664
MEM 1437.496094 1696350672.8668
MEM 1280.304688 1696350672.9673
MEM 1352.023438 1696350673.0679
MEM 1396.531250 1696350673.1684
MEM 1456.082031 1696350673.2688
MEM 1473.097656 1696350673.3692
MEM 1490.371094 1696350673.4697
MEM 1348.820312 1696350673.5712
MEM 1412.109375 1696350673.6718
MEM 1457.417969 1696350673.7722
MEM 1510.500000 1696350673.8727
MEM 1527.257812 1696350673.9731
MEM 1544.273438 1696350674.0735
MEM 1388.707031 1696350674.1740
MEM 1469.613281 1696350674.2746
MEM 1510.808594 1696350674.3750
MEM 1563.445312 1696350674.4755
MEM 1580.718750 1696350674.5759
MEM 1597.734375 1696350674.6763
MEM 1443.191406 1696350674.7768
MEM 1524.453125 1696350674.8773
MEM 1567.746094 1696350674.9778
MEM 1617.492188 1696350675.0783
MEM 1634.507812 1696350675.1787
MEM 1651.523438 1696350675.2791
MEM 1505.617188 1696350675.3796
MEM 1576.597656 1696350675.4801
MEM 1619.601562 1696350675.5806
MEM 1670.324219 1696350675.6810
MEM 1687.339844 1696350675.7815
MEM 1704.613281 1696350675.8819
MEM 1680.468750 1696350675.9824
MEM 1608.882812 1696350676.0829
MEM 1658.078125 1696350676.1834
MEM 1721.523438 1696350676.2839
MEM 1738.539062 1696350676.3843
MEM 1755.554688 1696350676.4847
MEM 1714.226562 1696350676.5852
MEM 1669.343750 1696350676.6857
MEM 1715.453125 1696350676.7862
MEM 1775.230469 1696350676.8867
MEM 1791.988281 1696350676.9871
MEM 1809.003906 1696350677.0875
MEM 1714.230469 1696350677.1880
MEM 1724.683594 1696350677.2885
MEM 1772.800781 1696350677.3890
MEM 1829.234375 1696350677.4894
MEM 1846.250000 1696350677.5899
MEM 1863.265625 1696350677.6903
MEM 1706.671875 1696350677.7907
MEM 1781.425781 1696350677.8913
MEM 1827.277344 1696350677.9918
MEM 1882.433594 1696350678.0922
MEM 1899.707031 1696350678.1926
MEM 1916.722656 1696350678.2931
MEM 1763.617188 1696350678.3935
MEM 1844.421875 1696350678.4941
MEM 1888.175781 1696350678.5945
MEM 1936.578125 1696350678.6950
MEM 1953.851562 1696350678.7954
MEM 1970.867188 1696350678.8959
MEM 1827.847656 1696350678.9964
MEM 1902.324219 1696350679.0970
MEM 1945.480469 1696350679.1974
MEM 1990.253906 1696350679.2978
MEM 2007.527344 1696350679.3983
MEM 2024.542969 1696350679.4987
MEM 1886.273438 1696350679.5992
MEM 1960.609375 1696350679.6998
MEM 2006.488281 1696350679.8002
MEM 2044.886719 1696350679.9007
MEM 2062.160156 1696350680.0011
MEM 2078.917969 1696350680.1015
MEM 1950.714844 1696350680.2020
MEM 2019.750000 1696350680.3026
MEM 2062.371094 1696350680.4030
MEM 2098.269531 1696350680.5035
MEM 2115.285156 1696350680.6039
MEM 2132.558594 1696350680.7043
MEM 2009.187500 1696350680.8048
MEM 2077.062500 1696350680.9054
MEM 2119.007812 1696350681.0058
MEM 2151.671875 1696350681.1063
MEM 2168.945312 1696350681.2067
MEM 2185.960938 1696350681.3072
MEM 2065.613281 1696350681.4077
MEM 2132.593750 1696350681.5082
MEM 2178.398438 1696350681.6087
MEM 2206.417969 1696350681.7091
MEM 2223.949219 1696350681.8096
MEM 2241.222656 1696350681.9100
MEM 2032.902344 1696350682.0105
MEM 2195.390625 1696350682.1111
MEM 2241.898438 1696350682.2115
MEM 2260.390625 1696350682.3120
MEM 2277.664062 1696350682.4124
MEM 2294.937500 1696350682.5128
MEM 2094.812500 1696350682.6133
MEM 2251.964844 1696350682.7139
MEM 2281.144531 1696350682.8144
MEM 2311.089844 1696350682.9148
MEM 2328.105469 1696350683.0152
MEM 2345.121094 1696350683.1157
MEM 2222.785156 1696350683.2162
MEM 2290.156250 1696350683.3167
MEM 2330.007812 1696350683.4172
MEM 2364.242188 1696350683.5176
MEM 2381.257812 1696350683.6180
MEM 2398.531250 1696350683.7185
MEM 2277.183594 1696350683.8190
MEM 2344.609375 1696350683.9196
MEM 2384.015625 1696350684.0200
MEM 2417.777344 1696350684.1205
MEM 2435.050781 1696350684.2209
MEM 2452.324219 1696350684.3213
MEM 2337.609375 1696350684.4218
MEM 2397.296875 1696350684.5224
MEM 2440.808594 1696350684.6228
MEM 2471.738281 1696350684.7233
MEM 2489.011719 1696350684.8237
MEM 2506.285156 1696350684.9242
MEM 2359.617188 1696350685.0247
MEM 2462.171875 1696350685.1252
MEM 2507.675781 1696350685.2257
MEM 2526.453125 1696350685.3261
MEM 2543.468750 1696350685.4266
MEM 2560.484375 1696350685.5270
MEM 2354.812500 1696350685.6275
MEM 2525.050781 1696350685.7280
MEM 2563.175781 1696350685.8285
MEM 2580.191406 1696350685.9289
MEM 2597.207031 1696350686.0294
MEM 2614.222656 1696350686.1298
MEM 2412.785156 1696350686.2303
MEM 2580.945312 1696350686.3309
MEM 2616.570312 1696350686.4313
MEM 2633.843750 1696350686.5318
MEM 2650.859375 1696350686.6322
MEM 2668.132812 1696350686.7326
MEM 2474.941406 1696350686.8332
MEM 2634.328125 1696350686.9337
MEM 2670.550781 1696350687.0341
MEM 2687.566406 1696350687.1346
MEM 2704.582031 1696350687.2350
MEM 2721.855469 1696350687.3354
MEM 2534.933594 1696350687.4359
MEM 2697.273438 1696350687.5365
MEM 2724.609375 1696350687.6370
MEM 2741.625000 1696350687.7374
MEM 2758.898438 1696350687.8378
MEM 2699.976562 1696350687.9383
MEM 2600.906250 1696350688.0388
MEM 2757.265625 1696350688.1393
MEM 2778.980469 1696350688.2398
MEM 2796.253906 1696350688.3402
MEM 2813.269531 1696350688.4407
MEM 2754.156250 1696350688.5411
MEM 2665.777344 1696350688.6416
MEM 2822.269531 1696350688.7421
MEM 2833.218750 1696350688.8426
MEM 2851.007812 1696350688.9469
MEM 2868.023438 1696350689.0473
MEM 2818.964844 1696350689.1478
MEM 2736.085938 1696350689.2483
MEM 2806.351562 1696350689.3488
MEM 2888.050781 1696350689.4493
MEM 2905.066406 1696350689.5497
MEM 2922.082031 1696350689.6501
MEM 2877.105469 1696350689.7506
MEM 2795.164062 1696350689.8511
MEM 2855.160156 1696350689.9516
MEM 2941.722656 1696350690.0520
MEM 2958.738281 1696350690.1525
MEM 2976.011719 1696350690.2529
MEM 2936.472656 1696350690.3534
MEM 2858.937500 1696350690.4539
MEM 2915.609375 1696350690.5544
MEM 2995.765625 1696350690.6549
MEM 3012.781250 1696350690.7553
MEM 3029.796875 1696350690.8557
MEM 2991.976562 1696350690.9562
MEM 2904.906250 1696350691.0567
MEM 2963.628906 1696350691.1572
MEM 3048.425781 1696350691.2577
MEM 3065.441406 1696350691.3581
MEM 3082.457031 1696350691.4585
MEM 3041.089844 1696350691.5590
MEM 2962.195312 1696350691.6595
MEM 3019.425781 1696350691.7600
MEM 3101.890625 1696350691.8605
MEM 3119.164062 1696350691.9609
MEM 3136.179688 1696350692.0613
MEM 3099.191406 1696350692.1618
MEM 3021.171875 1696350692.2623
MEM 3077.203125 1696350692.3628
MEM 3156.011719 1696350692.4633
MEM 3173.027344 1696350692.5637
MEM 3190.042969 1696350692.6642
MEM 3158.265625 1696350692.7646
MEM 3083.335938 1696350692.8651
MEM 3135.363281 1696350692.9656
MEM 3209.597656 1696350693.0661
MEM 3226.613281 1696350693.1666
MEM 3243.628906 1696350693.2670
MEM 3211.531250 1696350693.3674
MEM 3127.242188 1696350693.4680
MEM 3182.566406 1696350693.5685
MEM 3262.542969 1696350693.6689
MEM 3280.074219 1696350693.7693
MEM 3297.347656 1696350693.8698
MEM 3272.210938 1696350693.9702
MEM 3200.628906 1696350694.0708
MEM 3248.984375 1696350694.1713
MEM 3316.992188 1696350694.2718
MEM 3334.007812 1696350694.3722
MEM 3351.023438 1696350694.4726
MEM 3327.195312 1696350694.5731
MEM 3257.640625 1696350694.6736
MEM 3306.582031 1696350694.7741
MEM 3371.253906 1696350694.8746
